Length,Method,Time
1421,MSAD (ID),2.9530200405120800
1421,SATzilla (ID),0.4701693000793460
1421,UReg (ID),3.018497650146480
1421,CFact (ID),4.586585577011110
1421,ISAC (ID),3.690311960220340
1421,ARGOSMART (ID),3.9816253700256300
1421,MetaOD (ID),3.8764591732025100
1421,MSAD (OOD),2.959335510253910
1421,SATzilla (OOD),2.951496545791630
1421,UReg (OOD),2.983207647323610
1421,CFact (OOD),0.6105534973144530
1421,ISAC (OOD),3.6929522075653100
1421,ARGOSMART (OOD),4.072181753158570
1421,MetaOD (OOD),3.938386968612670
1421,Synthetic,38.326970228195200
1421,CQ,112.76099930763200
1421,UEC,120.07075567817700
1421,MC,112.99222479820300
1421,TSADAMS,712.7855583286290
1421,OE,112.74032807540900
1421,HITS,112.74410295677200
1421,AutoOD-A,114.19122648429900
1421,AutoOD-C,113.73079705429100
1421,UADB,129.3761961479190
1421,IOE,112.76464510154700
1421,SELECT,116.8843829650880
1421,GB,0.181
10319,MSAD (ID),1.095101613998410
10319,SATzilla (ID),1.1748693523407000
10319,UReg (ID),4.95989349937439
10319,CFact (ID),5.009654556274410
10319,ISAC (ID),1.2088592929840100
10319,ARGOSMART (ID),5.121830736160280
10319,MetaOD (ID),19.035400287628200
10319,MSAD (OOD),1.1310131740570100
10319,SATzilla (OOD),1.1819661197662400
10319,UReg (OOD),4.945778881073000
10319,CFact (OOD),4.366913991928100
10319,ISAC (OOD),1.2150858325958300
10319,ARGOSMART (OOD),5.1362746105194100
10319,MetaOD (OOD),19.116641418457000
10319,Synthetic,50.202344470977800
10319,CQ,894.7388173122410
10319,UEC,881.3975843448640
10319,MC,845.6247422218320
10319,TSADAMS,1443.6250442981700
10319,OE,843.5676462192530
10319,HITS,843.603013469696
10319,AutoOD-A,869.9152173538210
10319,AutoOD-C,852.0033103961940
10319,UADB,861.1693148155210
10319,IOE,843.7060706157680
10319,SELECT,859.8366016883850
10319,GB,4.836
2494,MSAD (ID),0.2056886806488040
2494,SATzilla (ID),7.813103610992430
2494,UReg (ID),7.893554145812990
2494,CFact (ID),0.7794741840362550
2494,ISAC (ID),1.6797389373779300
2494,ARGOSMART (ID),0.3558979759216310
2494,MetaOD (ID),6.348209247589110
2494,MSAD (OOD),0.2149140491485600
2494,SATzilla (OOD),0.20296141052246100
2494,UReg (OOD),7.856842691421510
2494,CFact (OOD),8.001949007034300
2494,ISAC (OOD),0.0747922191619873
2494,ARGOSMART (OOD),0.3580747375488280
2494,MetaOD (OOD),6.301548585891720
2494,Synthetic,52.979953035354600
2494,CQ,197.3343678302770
2494,UEC,234.29710286331200
2494,MC,197.74781262970000
2494,TSADAMS,797.3515197048190
2494,OE,197.30967616653400
2494,HITS,197.31636857605000
2494,AutoOD-A,200.00524973487900
2494,AutoOD-C,198.6153464279180
2494,UADB,209.90528440094000
2494,IOE,197.3445227108000
2494,SELECT,198.91448759651200
2494,GB,0.087
1680,MSAD (ID),6.521273002624510
1680,SATzilla (ID),6.5115696048736600
1680,UReg (ID),0.2815059432983400
1680,CFact (ID),0.3045245418548580
1680,ISAC (ID),6.545836553573610
1680,ARGOSMART (ID),6.72753511428833
1680,MetaOD (ID),4.347052669525150
1680,MSAD (OOD),0.049621633529663000
1680,SATzilla (OOD),0.0307324447631835
1680,UReg (OOD),0.0935419120788574
1680,CFact (OOD),0.299439073562622
1680,ISAC (OOD),0.0590837001800537
1680,ARGOSMART (OOD),0.26870062828064000
1680,MetaOD (OOD),3.4750578269958500
1680,Synthetic,19.62147079086300
1680,CQ,149.90048599243200
1680,UEC,151.82378676796000
1680,MC,150.17433381080600
1680,TSADAMS,749.925145149231
1680,OE,141.39839840889000
1680,HITS,141.40312767982500
1680,AutoOD-A,142.16857982635500
1680,AutoOD-C,142.53123880386400
1680,UADB,152.40071774482700
1680,IOE,141.45518089294400
1680,SELECT,142.46296430587800
1680,GB,0.176
1680,MSAD (ID),6.534055088043210
1680,SATzilla (ID),0.0305452861785888
1680,UReg (ID),0.220116003036499
1680,CFact (ID),0.369342191696167
1680,ISAC (ID),0.0647690811157226
1680,ARGOSMART (ID),0.373443416595459
1680,MetaOD (ID),4.4370691719055200
1680,MSAD (OOD),0.044307044982910100
1680,SATzilla (OOD),0.031830362319946200
1680,UReg (OOD),0.2140539722442630
1680,CFact (OOD),0.2602416114807130
1680,ISAC (OOD),0.0642481365203857
1680,ARGOSMART (OOD),0.2343502559661870
1680,MetaOD (OOD),0.6405727748870850
1680,Synthetic,19.790356645584100
1680,CQ,152.39153956413300
1680,UEC,152.15033510971100
1680,MC,144.405356388092
1680,TSADAMS,750.3630829219820
1680,OE,143.82836097717300
1680,HITS,143.83297389984100
1680,AutoOD-A,145.74554223060600
1680,AutoOD-C,144.9482342624660
1680,UADB,152.41665667533900
1680,IOE,143.90711087226900
1680,SELECT,153.34298724174500
1680,GB,0.133
1680,MSAD (ID),6.528501884460450
1680,SATzilla (ID),6.51879181098938
1680,UReg (ID),0.1613280086517330
1680,CFact (ID),0.24636857795715300
1680,ISAC (ID),8.816841487884520
1680,ARGOSMART (ID),8.991091613769530
1680,MetaOD (ID),4.44452462387085
1680,MSAD (OOD),0.1362721233367920
1680,SATzilla (OOD),0.1048898010253910
1680,UReg (OOD),0.1572312622070310
1680,CFact (OOD),75.3826983280182
1680,ISAC (OOD),0.0638554611206054
1680,ARGOSMART (OOD),0.3998456516265870
1680,MetaOD (OOD),0.323042402267456
1680,Synthetic,25.569168085098300
1680,CQ,153.4756700515750
1680,UEC,168.72180077934300
1680,MC,153.49247145080600
1680,TSADAMS,767.0994570007320
1680,OE,144.70838458061200
1680,HITS,144.7127056789400
1680,AutoOD-A,145.41311270713800
1680,AutoOD-C,145.8526156616210
1680,UADB,153.16448838233900
1680,IOE,144.77764660835300
1680,SELECT,147.9140372943880
1680,GB,0.078
18236,MSAD (ID),33.21072180557250
18236,SATzilla (ID),34.26680330276490
18236,UReg (ID),34.32541088104250
18236,CFact (ID),2.3824940929412800
18236,ISAC (ID),34.39030245780950
18236,ARGOSMART (ID),33.422834232330300
18236,MetaOD (ID),33.4236901550293
18236,MSAD (OOD),0.1901447124481200
18236,SATzilla (OOD),2.2833217391967800
18236,UReg (OOD),0.4295464267730710
18236,CFact (OOD),2.5366120262146000
18236,ISAC (OOD),848.0155398807530
18236,ARGOSMART (OOD),33.421889379501300
18236,MetaOD (OOD),6.606386203765870
18236,Synthetic,48.145735008239800
18236,CQ,1236.7121715202300
18236,UEC,1252.1849228992500
18236,MC,1185.2292524814600
18236,TSADAMS,1777.459055742260
18236,OE,1175.249645908360
18236,HITS,1175.31742401886
18236,AutoOD-A,1315.4820205764800
18236,AutoOD-C,1194.239900548940
18236,UADB,1192.3750404911000
18236,IOE,1175.6699354248000
18236,SELECT,1257.9917730884600
18236,GB,2.342
1073,MSAD (ID),4.702120725631710
1073,SATzilla (ID),0.0645524082183837
1073,UReg (ID),0.11609729194641100
1073,CFact (ID),0.1291980743408200
1073,ISAC (ID),0.3238280429840090
1073,ARGOSMART (ID),0.6207600250244140
1073,MetaOD (ID),3.5170763969421400
1073,MSAD (OOD),0.06743388557434080
1073,SATzilla (OOD),0.057189088821411100
1073,UReg (OOD),0.1081348476409910
1073,CFact (OOD),0.1582721080780030
1073,ISAC (OOD),0.3228245391845700
1073,ARGOSMART (OOD),0.6068933620452880
1073,MetaOD (OOD),0.2526889877319340
1073,Synthetic,25.45884393310550
1073,CQ,78.43274594116210
1073,UEC,89.84579860305790
1073,MC,78.60104706764220
1073,TSADAMS,678.4554732131960
1073,OE,78.41471240615850
1073,HITS,78.41751597023010
1073,AutoOD-A,79.12538740730290
1073,AutoOD-C,79.24490377998350
1073,UADB,85.61007735824590
1073,IOE,78.43463513946530
1073,SELECT,78.95040819740300
1073,GB,0.034
18058,MSAD (ID),33.83846889686590
18058,SATzilla (ID),44.26745418548580
18058,UReg (ID),44.32346014022830
18058,CFact (ID),44.37250904083250
18058,ISAC (ID),61.14400173950200
18058,ARGOSMART (ID),34.03449999046330
18058,MetaOD (ID),34.04018651199340
18058,MSAD (OOD),33.8263548488617
18058,SATzilla (OOD),44.26745037078860
18058,UReg (OOD),0.1818071632385250
18058,CFact (OOD),2.206857669830320
18058,ISAC (OOD),2.042743562698360
18058,ARGOSMART (OOD),34.02849780273440
18058,MetaOD (OOD),44.492597856521600
18058,Synthetic,57.01097695922850
18058,CQ,1444.3869496974900
18058,UEC,1502.2126966896100
18058,MC,1472.5258371410400
18058,TSADAMS,2068.805765586850
18058,OE,1444.3300605182600
18058,HITS,1444.396746433260
18058,AutoOD-A,1469.752699411390
18058,AutoOD-C,1503.9258015518200
18058,UADB,1460.34012893486
18058,IOE,1444.9833567504900
18058,SELECT,1479.4139318828600
18058,GB,2.013
1680,MSAD (ID),6.5196795063018800
1680,SATzilla (ID),6.509676893234250
1680,UReg (ID),0.1808499794006350
1680,CFact (ID),0.2264029483795170
1680,ISAC (ID),8.852188220977780
1680,ARGOSMART (ID),6.829774339675900
1680,MetaOD (ID),4.360869524002080
1680,MSAD (OOD),0.1363539199829100
1680,SATzilla (OOD),0.1272341709136960
1680,UReg (OOD),0.17765230941772500
1680,CFact (OOD),74.85089528083800
1680,ISAC (OOD),0.6476942901611330
1680,ARGOSMART (OOD),0.5357982749938970
1680,MetaOD (OOD),0.3525283432006840
1680,Synthetic,29.97228213500980
1680,CQ,150.79857611465500
1680,UEC,168.05573192024200
1680,MC,153.08957401275600
1680,TSADAMS,744.5400833263400
1680,OE,144.30350736618000
1680,HITS,144.30860237121600
1680,AutoOD-A,145.76036719322200
1680,AutoOD-C,145.5726490402220
1680,UADB,152.35235098838800
1680,IOE,144.3725641155240
1680,SELECT,147.2446060562130
1680,GB,0.098
1680,MSAD (ID),0.225292552947998
1680,SATzilla (ID),6.515037216186520
1680,UReg (ID),0.2582551136016850
1680,CFact (ID),0.3164631023406980
1680,ISAC (ID),0.3640835552215580
1680,ARGOSMART (ID),6.732599414825440
1680,MetaOD (ID),4.688445655822750
1680,MSAD (OOD),0.2336252822875980
1680,SATzilla (OOD),0.2179123058319090
1680,UReg (OOD),0.2673874988555910
1680,CFact (OOD),0.3099077835083010
1680,ISAC (OOD),0.6372750778198240
1680,ARGOSMART (OOD),0.4328133373260500
1680,MetaOD (OOD),0.2570278739929200
1680,Synthetic,32.09906280326840
1680,CQ,144.7024867076870
1680,UEC,151.11103856658900
1680,MC,150.7381756668090
1680,TSADAMS,750.4884477024080
1680,OE,141.9492691860200
1680,HITS,141.95408333396900
1680,AutoOD-A,142.9392389163970
1680,AutoOD-C,142.99719680404700
1680,UADB,155.00337303733800
1680,IOE,142.02953995323200
1680,SELECT,144.07422531700100
1680,GB,0.189
1680,MSAD (ID),0.1292436046600340
1680,SATzilla (ID),8.968297258377080
1680,UReg (ID),0.1745006961822510
1680,CFact (ID),0.2203056735992430
1680,ISAC (ID),6.53717844581604
1680,ARGOSMART (ID),9.19072701072693
1680,MetaOD (ID),4.617008800506590
1680,MSAD (OOD),0.1427078170776370
1680,SATzilla (OOD),0.1194114608764650
1680,UReg (OOD),0.17169880104064900
1680,CFact (OOD),0.214589111328125
1680,ISAC (OOD),0.086309886932373
1680,ARGOSMART (OOD),0.249984956741333
1680,MetaOD (OOD),0.2587478256225590
1680,Synthetic,16.836104879379300
1680,CQ,145.81833864975000
1680,UEC,148.05804065132100
1680,MC,146.09909059333800
1680,TSADAMS,745.8435771636960
1680,OE,137.30639221000700
1680,HITS,137.3110733203890
1680,AutoOD-A,138.80947973060600
1680,AutoOD-C,138.3174700908660
1680,UADB,157.54199291992200
1680,IOE,137.3633251361850
1680,SELECT,139.61086513328600
1680,GB,0.092
1680,MSAD (ID),6.523796880722050
1680,SATzilla (ID),8.772798248291020
1680,UReg (ID),0.1683711204528810
1680,CFact (ID),0.2205013427734380
1680,ISAC (ID),6.548865163803100
1680,ARGOSMART (ID),0.4555520210266110
1680,MetaOD (ID),4.612971441268920
1680,MSAD (OOD),0.1392668876647950
1680,SATzilla (OOD),0.038345388412475500
1680,UReg (OOD),0.1702222023010250
1680,CFact (OOD),74.75245768356320
1680,ISAC (OOD),0.7441244888305660
1680,ARGOSMART (OOD),0.9264295864105220
1680,MetaOD (OOD),0.2600529289245610
1680,Synthetic,43.603744932174700
1680,CQ,144.78749099922200
1680,UEC,152.48151206779500
1680,MC,150.82997708511400
1680,TSADAMS,750.577215959549
1680,OE,142.04066591453600
1680,HITS,142.04492478561400
1680,AutoOD-A,143.05679540824900
1680,AutoOD-C,143.15067987632800
1680,UADB,157.39982180786100
1680,IOE,142.0977244873050
1680,SELECT,145.97004561615000
1680,GB,0.091
17794,MSAD (ID),50.419353687286400
17794,SATzilla (ID),50.41980906677250
17794,UReg (ID),50.47419401359560
17794,CFact (ID),7.740119579315190
17794,ISAC (ID),41.40021538352970
17794,ARGOSMART (ID),50.70426770401000
17794,MetaOD (ID),32.68184880828860
17794,MSAD (OOD),32.520370050430300
17794,SATzilla (OOD),50.41686793518070
17794,UReg (OOD),0.1710258140563960
17794,CFact (OOD),3.637369358062740
17794,ISAC (OOD),2.918954584121700
17794,ARGOSMART (OOD),32.65919141387940
17794,MetaOD (OOD),50.659025394439700
17794,Synthetic,65.59928176116940
17794,CQ,1609.0192288646700
17794,UEC,1558.4825836963700
17794,MC,1522.514997335430
17794,TSADAMS,2103.9031472950000
17794,OE,1501.7525734291100
17794,HITS,1501.8199495658900
17794,AutoOD-A,1596.1169111118300
17794,AutoOD-C,1517.4833089695000
17794,UADB,1518.737834154130
17794,IOE,1502.3980957851400
17794,SELECT,1532.4905809745800
17794,GB,3.437
18236,MSAD (ID),45.18072903060910
18236,SATzilla (ID),45.17725574874880
18236,UReg (ID),45.25010454559330
18236,CFact (ID),45.282871126174900
18236,ISAC (ID),45.301247714996300
18236,ARGOSMART (ID),45.508788465499900
18236,MetaOD (ID),35.96585723495480
18236,MSAD (OOD),0.188537181854248
18236,SATzilla (OOD),5.1637056446075400
18236,UReg (OOD),0.1716154232025150
18236,CFact (OOD),3.5941263675689700
18236,ISAC (OOD),0.38966011619567900
18236,ARGOSMART (OOD),0.6693079433441160
18236,MetaOD (OOD),2.0251010646820100
18236,Synthetic,68.49365044021610
18236,CQ,1480.1151244583100
18236,UEC,1539.4733868179300
18236,MC,1499.6825106964100
18236,TSADAMS,2080.119463676450
18236,OE,1479.9146003704100
18236,HITS,1479.99067616272
18236,AutoOD-A,1500.4634802322400
18236,AutoOD-C,1499.2186801414500
18236,UADB,1497.8373303394300
18236,IOE,1480.7905535678900
18236,SELECT,1508.1109807472200
18236,GB,3.4
1680,MSAD (ID),6.529274360656740
1680,SATzilla (ID),3.133254581451420
1680,UReg (ID),0.304869384765625
1680,CFact (ID),3.234727674484250
1680,ISAC (ID),6.554483310699460
1680,ARGOSMART (ID),8.93207971382141
1680,MetaOD (ID),4.341999740600590
1680,MSAD (OOD),0.05063777351379390
1680,SATzilla (OOD),0.0308938541412353
1680,UReg (OOD),0.0829992809295654
1680,CFact (OOD),0.2880694732666020
1680,ISAC (OOD),0.0639877834320068
1680,ARGOSMART (OOD),0.39612339591980000
1680,MetaOD (OOD),0.2625994777679440
1680,Synthetic,27.839907155990600
1680,CQ,143.1067639160160
1680,UEC,151.75980733680700
1680,MC,142.4609642829900
1680,TSADAMS,749.813765991211
1680,OE,141.08362586021400
1680,HITS,141.08813626289400
1680,AutoOD-A,141.83268792152400
1680,AutoOD-C,142.23054582595800
1680,UADB,150.9125018787380
1680,IOE,141.13843042373700
1680,SELECT,142.68270713806200
1680,GB,0.161
1680,MSAD (ID),0.1816334915161130
1680,SATzilla (ID),8.771628421783450
1680,UReg (ID),0.2300310325622560
1680,CFact (ID),0.27452470779418900
1680,ISAC (ID),6.555598300933840
1680,ARGOSMART (ID),9.091736835479740
1680,MetaOD (ID),4.345284080505370
1680,MSAD (OOD),0.19331123352050800
1680,SATzilla (OOD),0.17356707572937000
1680,UReg (OOD),0.2236893367767330
1680,CFact (OOD),0.2682478618621830
1680,ISAC (OOD),0.08509984016418450
1680,ARGOSMART (OOD),0.3776856899261470
1680,MetaOD (OOD),0.2644946670532230
1680,Synthetic,19.954253120422400
1680,CQ,150.2354490375520
1680,UEC,151.95756479263300
1680,MC,150.26651488494900
1680,TSADAMS,741.6737965087890
1680,OE,141.47936145401000
1680,HITS,141.48380581474300
1680,AutoOD-A,142.59492436981200
1680,AutoOD-C,142.71783844566300
1680,UADB,152.77832953071600
1680,IOE,141.5596896801000
1680,SELECT,144.36633626556400
1680,GB,0.145
1680,MSAD (ID),6.520488771438600
1680,SATzilla (ID),6.510715993881230
1680,UReg (ID),0.29063135910034200
1680,CFact (ID),0.3488398246765140
1680,ISAC (ID),0.2840320568084720
1680,ARGOSMART (ID),0.2403545894622800
1680,MetaOD (ID),4.61472205543518
1680,MSAD (OOD),0.0709880428314209
1680,SATzilla (OOD),0.035597427368164
1680,UReg (OOD),0.0827506103515625
1680,CFact (OOD),0.7048771209716800
1680,ISAC (OOD),0.9520778331756590
1680,ARGOSMART (OOD),1.1190066013336200
1680,MetaOD (OOD),3.394164602279660
1680,Synthetic,28.3626078414917
1680,CQ,152.79211565589900
1680,UEC,154.66763493156400
1680,MC,144.53827191543600
1680,TSADAMS,752.8168568286900
1680,OE,144.06634500312800
1680,HITS,144.07125618743900
1680,AutoOD-A,145.2663593559270
1680,AutoOD-C,145.22294142532300
1680,UADB,153.32191660690300
1680,IOE,144.13450625228900
1680,SELECT,146.3648155002590
1680,GB,0.218
17189,MSAD (ID),0.118501838684082
17189,SATzilla (ID),0.11012404823303200
17189,UReg (ID),47.17006555747990
17189,CFact (ID),2.281369140625
17189,ISAC (ID),31.249390298843400
17189,ARGOSMART (ID),0.3306712474823000
17189,MetaOD (ID),31.35097759437560
17189,MSAD (OOD),31.201513702392600
17189,SATzilla (OOD),0.11187594795227000
17189,UReg (OOD),0.1722368564605710
17189,CFact (OOD),5.8367307586669900
17189,ISAC (OOD),31.24370687675480
17189,ARGOSMART (OOD),31.460154945373500
17189,MetaOD (OOD),47.337894832611100
17189,Synthetic,50.74558155822750
17189,CQ,1406.9597425117500
17189,UEC,1479.9297194500000
17189,MC,1410.6656893100700
17189,TSADAMS,2007.2099388446800
17189,OE,1406.8667483558700
17189,HITS,1406.9218585720100
17189,AutoOD-A,1518.706565164570
17189,AutoOD-C,1421.2850206127200
17189,UADB,1428.6006922950700
17189,IOE,1407.1015358200100
17189,SELECT,1486.9611532917000
17189,GB,5.642
1680,MSAD (ID),0.224205768585205
1680,SATzilla (ID),0.0307722606658935
1680,UReg (ID),0.27079824256897000
1680,CFact (ID),0.356769359588623
1680,ISAC (ID),0.254500072479248
1680,ARGOSMART (ID),0.378279312133789
1680,MetaOD (ID),4.381882251739500
1680,MSAD (OOD),0.0509193458557128
1680,SATzilla (OOD),0.2166831855773930
1680,UReg (OOD),0.0827215232849121
1680,CFact (OOD),0.3086872463226320
1680,ISAC (OOD),3.2060314140319800
1680,ARGOSMART (OOD),3.374018522262570
1680,MetaOD (OOD),0.2939276351928710
1680,Synthetic,39.10634005355840
1680,CQ,151.7051571407320
1680,UEC,151.49140475654600
1680,MC,146.62103927040100
1680,TSADAMS,751.9368058071140
1680,OE,143.19142725753800
1680,HITS,143.19638064193700
1680,AutoOD-A,143.97003176498400
1680,AutoOD-C,144.3829343585970
1680,UADB,152.5773673324590
1680,IOE,143.24646904754600
1680,SELECT,147.10319617080700
1680,GB,0.188
1680,MSAD (ID),74.54673958778380
1680,SATzilla (ID),74.53640414237980
1680,UReg (ID),0.2797874717712400
1680,CFact (ID),0.4440459518432620
1680,ISAC (ID),74.57081056594850
1680,ARGOSMART (ID),0.4385515956878660
1680,MetaOD (ID),4.6090878410339400
1680,MSAD (OOD),0.24839608955383300
1680,SATzilla (OOD),0.2292207984924320
1680,UReg (OOD),0.282094648361206
1680,CFact (OOD),0.3240227012634280
1680,ISAC (OOD),0.0900122680664062
1680,ARGOSMART (OOD),0.2318478145599370
1680,MetaOD (OOD),0.3907782688140870
1680,Synthetic,19.388369808197000
1680,CQ,216.44978639984100
1680,UEC,218.20627877616900
1680,MC,150.710008058548
1680,TSADAMS,750.4607681369780
1680,OE,141.9275169029240
1680,HITS,141.9319822444920
1680,AutoOD-A,142.61590525054900
1680,AutoOD-C,143.09197660827600
1680,UADB,153.40648838424700
1680,IOE,141.98434444809000
1680,SELECT,144.03226062202500
1680,GB,0.203
1680,MSAD (ID),6.5283138446807900
1680,SATzilla (ID),6.519506423950200
1680,UReg (ID),0.4040336856842040
1680,CFact (ID),0.4552605400085450
1680,ISAC (ID),0.1140227584838870
1680,ARGOSMART (ID),0.3668950519561770
